timestamp_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
98773,-0.014,0.007,-0.008,0.15,6.22,-0.44
98973,-0.014,-0.001,-0.013,0.13,1.80,-1.31
99173,-0.010,-0.001,-0.004,0.07,-2.09,-0.00
99373,-0.000,0.001,-0.001,-0.50,-1.10,-0.06
99573,-0.011,0.005,-0.004,0.20,-1.07,0.08
99773,0.001,0.006,-0.002,0.02,-0.41,-0.27
99973,-0.012,0.003,-0.008,0.40,-0.48,-0.69
100173,0.010,-0.000,0.008,0.49,-4.64,-3.82
100373,0.001,0.002,-0.004,1.27,2.05,2.47
100573,-0.003,0.005,-0.011,0.80,2.28,0.98
100773,0.007,0.001,-0.003,-1.12,0.98,0.40
100973,0.004,-0.003,0.004,-1.97,1.15,0.70
101173,-0.000,-0.005,-0.003,-2.35,0.20,0.82
101373,-0.004,0.001,0.003,0.43,-2.38,0.17
101573,0.007,0.003,0.016,-1.24,-10.83,-0.44
101773,0.024,-0.005,0.006,-2.24,6.43,0.01
101973,0.006,-0.005,0.007,0.47,-4.47,-0.91
102173,0.012,-0.007,0.004,-0.30,2.40,1.61
102373,0.006,0.001,0.003,1.41,0.43,-0.10
102573,0.009,-0.000,-0.001,1.34,1.09,-0.50
102773,0.015,-0.004,-0.002,0.84,4.42,1.30
102973,-0.009,0.002,-0.002,0.38,6.76,1.73
103173,-0.018,0.003,-0.002,-0.50,-0.91,-1.34
103373,0.010,-0.003,0.003,-0.37,-2.87,-1.93
103573,0.013,-0.002,0.003,0.36,1.73,0.78
103773,-0.001,0.004,0.003,0.81,2.32,1.21
103973,-0.005,-0.002,0.001,0.81,2.72,-0.52
104173,-0.006,0.002,-0.001,0.01,-1.37,-0.92
104373,-0.000,0.000,-0.002,-0.39,-2.15,-2.08
104573,-0.000,0.001,-0.002,-0.51,-2.41,-0.27
104773,-0.000,-0.005,-0.000,-0.53,-1.44,0.10
104973,0.005,-0.002,0.000,0.09,-0.42,-0.27
105173,0.002,0.000,0.000,-0.09,0.67,-0.44
105373,-0.010,-0.001,0.000,-0.14,0.18,-0.71
105573,0.000,0.004,-0.001,0.44,-2.17,-1.02
105773,0.002,-0.005,0.003,0.26,-0.72,0.18
105973,-0.002,-0.002,-0.003,-0.01,1.17,0.24
106173,-0.001,0.007,-0.004,-0.62,-0.64,-1.47
106373,-0.004,-0.004,-0.003,-0.16,0.25,-0.97
106573,0.006,0.005,-0.002,0.09,0.12,-0.41
106773,-0.005,0.001,0.004,0.38,0.97,-0.34
106973,-0.011,0.002,0.004,0.44,1.06,-0.92
107173,-0.009,-0.000,0.003,-0.31,1.29,-0.24
107373,-0.004,-0.005,0.004,-0.54,-0.19,-0.44
107573,-0.002,-0.001,0.001,0.30,-1.73,-0.13
107773,0.002,-0.001,-0.002,-0.22,2.17,0.92
